0,0,0
0,0.0862068965517241,0
0,0.172413793103448,0
0,0.258620689655172,0
0,0.344827586206897,0
0,0.431034482758621,0
0,0.517241379310345,0
0,0.603448275862069,0
0,0.689655172413793,0
0,0.775862068965517,0
0,0.862068965517241,0
0,0.948275862068966,0
0,1.03448275862069,0
0,1.12068965517241,0
0,1.20689655172414,0
0,1.29310344827586,0
0,1.37931034482759,0
0,1.46551724137931,0
0,1.55172413793103,0
0,1.63793103448276,0
0,1.72413793103448,0
0,1.81034482758621,0
0,1.89655172413793,0
0,1.98275862068966,0
0,2.06896551724138,0
0,2.1551724137931,0
0,2.24137931034483,0
0,2.32758620689655,0
0,2.41379310344828,0
0,2.5,0
1.1282958984375e-08,0,0.999220121389328
1.1282958984375e-08,0.0862068965517241,0.000159592773861834
1.1282958984375e-08,0.172413793103448,2.01882169427043e-07
1.1282958984375e-08,0.258620689655172,7.94043700786234e-08
1.1282958984375e-08,0.344827586206897,4.94212304575707e-08
1.1282958984375e-08,0.431034482758621,3.58748586473759e-08
1.1282958984375e-08,0.517241379310345,2.81570216609637e-08
1.1282958984375e-08,0.603448275862069,2.31719781760055e-08
1.1282958984375e-08,0.689655172413793,1.96865762893243e-08
1.1282958984375e-08,0.775862068965517,1.71125969203186e-08
1.1282958984375e-08,0.862068965517241,1.51338757557148e-08
1.1282958984375e-08,0.948275862068966,1.35653207584885e-08
1.1282958984375e-08,1.03448275862069,1.2291381110646e-08
1.1282958984375e-08,1.12068965517241,1.12361695783976e-08
1.1282958984375e-08,1.20689655172414,1.03478133616827e-08
1.1282958984375e-08,1.29310344827586,9.58964170778998e-09
1.1282958984375e-08,1.37931034482759,8.93498119090299e-09
1.1282958984375e-08,1.46551724137931,8.36399226360112e-09
1.1282958984375e-08,1.55172413793103,7.86160021004236e-09
1.1282958984375e-08,1.63793103448276,7.41614103129229e-09
1.1282958984375e-08,1.72413793103448,7.01845731947893e-09
1.1282958984375e-08,1.81034482758621,6.66125294315603e-09
1.1282958984375e-08,1.89655172413793,6.33864882987701e-09
1.1282958984375e-08,1.98275862068966,6.04584570002094e-09
1.1282958984375e-08,2.06896551724138,5.77890006433898e-09
1.1282958984375e-08,2.1551724137931,5.53453286598077e-09
1.1282958984375e-08,2.24137931034483,5.30999403295607e-09
1.1282958984375e-08,2.32758620689655,5.10296364291375e-09
1.1282958984375e-08,2.41379310344828,4.91146679499514e-09
1.1282958984375e-08,2.5,4.73382545471721e-09
2.256591796875e-08,0,0.999999999999936
2.256591796875e-08,0.0862068965517241,0.913843037692743
2.256591796875e-08,0.172413793103448,0.0590457650387751
2.256591796875e-08,0.258620689655172,8.77233258914404e-07
2.256591796875e-08,0.344827586206897,2.01885009136086e-07
2.256591796875e-08,0.431034482758621,1.13979066723303e-07
2.256591796875e-08,0.517241379310345,7.94043558304803e-08
2.256591796875e-08,0.603448275862069,6.09236128842358e-08
2.256591796875e-08,0.689655172413793,4.94212001577219e-08
2.256591796875e-08,0.775862068965517,4.1572360332214e-08
2.256591796875e-08,0.862068965517241,3.58748600902258e-08
2.256591796875e-08,0.948275862068966,3.15508152012391e-08
2.256591796875e-08,1.03448275862069,2.81570200377575e-08
2.256591796875e-08,1.12068965517241,2.54224233345881e-08
2.256591796875e-08,1.20689655172414,2.3171979258143e-08
2.256591796875e-08,1.29310344827586,2.12875571747313e-08
2.256591796875e-08,1.37931034482759,1.96865804375179e-08
2.256591796875e-08,1.46551724137931,1.83095693611897e-08
2.256591796875e-08,1.55172413793103,1.71125980024561e-08
2.256591796875e-08,1.63793103448276,1.60625219338652e-08
2.256591796875e-08,1.72413793103448,1.51338753950023e-08
2.256591796875e-08,1.81034482758621,1.43067322674502e-08
2.256591796875e-08,1.89655172413793,1.35653220209822e-08
2.256591796875e-08,1.98275862068966,1.28969665135106e-08
2.256591796875e-08,2.06896551724138,1.22913787660148e-08
2.256591796875e-08,2.1551724137931,1.17401015135574e-08
2.256591796875e-08,2.24137931034483,1.12361675944789e-08
2.256591796875e-08,2.32758620689655,1.07737118237635e-08
2.256591796875e-08,2.41379310344828,1.03478160670263e-08
2.256591796875e-08,2.5,9.9543122914961e-09
3.3848876953125e-08,0,0.999999999999986
3.3848876953125e-08,0.0862068965517241,0.981518599476353
3.3848876953125e-08,0.172413793103448,0.803904691161214
3.3848876953125e-08,0.258620689655172,0.456795110705283
3.3848876953125e-08,0.344827586206897,1.12979969991589e-05
3.3848876953125e-08,0.431034482758621,4.15541403838538e-07
3.3848876953125e-08,0.517241379310345,2.01885003905755e-07
3.3848876953125e-08,0.603448275862069,1.33330977034543e-07
3.3848876953125e-08,0.689655172413793,9.95327055383768e-08
3.3848876953125e-08,0.775862068965517,7.94043679143485e-08
3.3848876953125e-08,0.862068965517241,6.60476551219581e-08
3.3848876953125e-08,0.948275862068966,5.65374197589673e-08
3.3848876953125e-08,1.03448275862069,4.94212272111584e-08
3.3848876953125e-08,1.12068965517241,4.38961625068559e-08
3.3848876953125e-08,1.20689655172414,3.94822282468135e-08
3.3848876953125e-08,1.29310344827586,3.58748591884446e-08
